frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
746,226.0,[491.3698431147396 405.6565933233309 888.473445477312 843.0325308315746],[619.4948120117188 746.5343017578125 707.1880493164062 806.5369873046875],0.27562981843948364,HBR1864,0.285416469957512
747,226.0,[484.8667267341732 413.27923832065994 886.7582296326807 855.2009953349714],[609.4114990234375 761.7315673828125 705.3927001953125 817.0224609375],0.27537646889686584,NER1864,0.39065394347936555
748,226.0,[478.68672887599246 418.4119538862187 884.4125325190412 867.192962756335],[611.3461303710938 786.6677856445312 702.1790771484375 831.2975463867188],0.6359872221946716,NSR1864,0.35477490039966036
749,226.0,[472.7855797539561 424.6108768391641 883.2992784109807 880.8656550300045],[606.6634521484375 800.0885009765625 692.5205078125 845.1549682617188],0.6520231366157532,NBR1864,0.7395536310390635
750,226.0,[464.22655390571003 431.3229822566774 879.8962749808722 897.7003734486372],[597.898681640625 813.115966796875 689.6268310546875 857.0472412109375],0.6593542098999023,MBR1864,0.48233332374801136
751,226.0,[458.1456732561679 440.79881131328057 878.8402219780111 911.2466923593392],[593.9791870117188 829.0770263671875 686.0640869140625 874.5333251953125],0.6601575016975403,NBR1866,0.33780069761037573
753,226.0,[438.83468804954134 462.985245234995 872.3231501803863 945.3842092682067],[583.104736328125 860.0330200195312 676.269775390625 906.4172973632812],0.6499156355857849,KBR1866,0.3033976441728807
755,226.0,[424.3482253048895 486.1817163050488 867.3066325072353 976.481855494702],[567.9857177734375 892.282470703125 662.636962890625 939.3687744140625],0.6713607311248779,NBR3864,0.485366487204337
761,226.0,[373.81250664808636 550.9865735612608 847.8798441636941 1075.771962242041],[522.5538330078125 1002.7871704101562 628.0916137695312 1055.58056640625],0.6855369806289673,NBR1864,0.6451028194473103
762,226.0,[364.7210908699217 559.8145625194161 844.2748885510844 1081.42686158767],[515.1825561523438 1024.9610595703125 620.5740356445312 1073.5323486328125],0.683859646320343,MBR1864,0.3234747083112447
992,278.0,[620.4708325929722 302.90176186730105 950.5105373456621 667.7407327638599],[733.9561157226562 558.2411499023438 813.3901977539062 597.7011108398438],0.5723426938056946,ICF2462,0.18677542206129494
995,278.0,[611.05796781851 314.7797866155384 951.3411432193227 691.1292725740748],[727.5184326171875 571.110107421875 814.4971923828125 623.2601318359375],0.4312496483325958,ILF2442,0.04227293228847404
996,278.0,[609.2801244469024 319.17485364254435 952.3000570820366 697.7125723269604],[727.3892211914062 587.447021484375 808.2872314453125 627.71337890625],0.6090389490127563,KCF2417,0.07694192960880523
997,278.0,[605.7694430370749 325.68113285254094 951.5202199870363 708.478927970602],[726.5718383789062 592.931396484375 805.5045166015625 634.0140380859375],0.5682803392410278,ICT2442,0.19066685852687398
999,278.0,[602.5670936577052 336.15755145528385 954.3126477050542 728.62895834107],[720.89697265625 601.4035034179688 805.7763061523438 656.627197265625],0.4224790036678314,HC74421,0.049143344238382014
1002,278.0,[593.603372788211 350.68216437684345 953.1940214107032 754.0351510050712],[719.2269287109375 632.1835327148438 794.8635864257812 671.9807739257812],0.6359511613845825,JCS2462,0.08035432910556911
1004,278.0,[589.6259206440058 358.6986099834346 953.1647669498171 766.0578174407374],[716.6585083007812 646.6869506835938 800.2481689453125 685.299560546875],0.5694966912269592,VCF2542,0.16318958325453425
1007,278.0,[578.3720080962348 376.7929241943305 950.7146319657065 788.7574674363136],[708.103271484375 671.4129028320312 790.6452026367188 711.922607421875],0.5750882029533386,NCF2142,0.41850807673493934
