frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
377,178.0,[1011.4148383806094 444.96169456417647 1433.1839189205728 691.5158702494734],[1078.41796875 590.1561279296875 1136.162841796875 623.4749755859375],0.2857056260108948,MIQ1003,0.5053940600670443
378,178.0,[1005.7282432947092 444.7494299742449 1430.298043437785 693.5564523130901],[1068.400390625 589.8287353515625 1129.3956298828125 624.917236328125],0.44335657358169556,MIA3003,0.48113663001934637
379,178.0,[998.148483045154 443.6440553210177 1425.1295028589454 694.0807699929316],[1067.654052734375 590.0601196289062 1121.412841796875 624.9266967773438],0.39909088611602783,NIQ1043,0.21401240481040779
385,178.0,[957.3682728862839 437.85900915183277 1405.9017023077074 697.7858002430258],[1020.6447143554688 592.24755859375 1081.0322265625 626.8429565429688],0.39932966232299805,MKQ1003,0.42522331165236443
386,178.0,[948.5493102597272 437.5288223259872 1400.8854881873146 699.044575801631],[1014.97705078125 592.8590087890625 1070.1229248046875 629.87939453125],0.34762752056121826,MIQ1003,0.22147509926771333
397,178.0,[856.8925244914864 430.31481231726144 1364.9193297337636 711.033843369037],[921.8157348632812 606.3118286132812 978.4052124023438 637.6210327148438],0.31327182054519653,NIQ3003,0.42306762939062065
399,178.0,[831.6379821445115 428.58176500215495 1350.6638344800804 714.4738681371807],[903.6648559570312 608.785400390625 955.2844848632812 636.3989868164062],0.29122400283813477,AAQ3603,0.16498784203762254
400,178.0,[823.0260776218793 427.9680577336619 1347.7553955836747 716.4755518357899],[892.9030151367188 608.36474609375 951.2693481445312 639.7396240234375],0.41893520951271057,NIV1003,0.39577669615613814
402,178.0,[803.6807685620963 427.91048312841514 1339.9494202049007 721.9795703740285],[873.3585205078125 610.2237548828125 929.2196044921875 641.0989990234375],0.3808499872684479,SIQ1063,0.06665458665299043
403,178.0,[792.7916109754688 427.3467259765562 1332.5406276099638 723.8575482127414],[856.0003051757812 610.6424560546875 921.9884033203125 644.6109008789062],0.466467946767807,NAP1003,0.25335036460018273
404,178.0,[781.168380998789 426.6493025921411 1324.6692798037989 725.5009184975022],[849.4213256835938 610.7125854492188 911.1868286132812 644.7892456054688],0.47723066806793213,XI?1003,0.46827353560043977
405,178.0,[771.74357092211 425.04703198237115 1321.4127256886359 725.5016953281629],[834.262451171875 606.315185546875 903.2923583984375 642.638427734375],0.4514348804950714,KIE1603,0.26261633812617224
