frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
407,42.0,[1967.4147638028644 652.4385546743467 2787.5674366988633 1468.845325472513],[2301.26318359375 1289.87646484375 2501.782470703125 1389.458740234375],0.7038488984107971,LCO1539,0.24997798553321912
615,136.0,[1540.6219927933078 536.4186261161916 2423.040263702338 1572.2918898311204],[1864.7999267578125 1330.032958984375 2074.22216796875 1423.941162109375],0.7302829027175903,NDN3271,0.5425200503172555
617,136.0,[1532.0684240486487 564.9063295470177 2435.2212542183415 1618.1765300237003],[1863.2061767578125 1398.825439453125 2079.1923828125 1497.784912109375],0.7108672857284546,NDN1274,0.4716254883727295
741,232.0,[957.9527047853633 706.9211688645692 1828.4701665716645 1610.7563107210162],[1224.4072265625 1387.735107421875 1453.3253173828125 1489.7332763671875],0.42073196172714233,GHE4121,0.06334478444172913
781,199.0,[1992.1746307432459 631.0138802611292 2989.113931879294 1760.1970486037658],[2417.000244140625 1461.3037109375 2633.275634765625 1557.033447265625],0.6940768957138062,JAP7321,0.1559843832115079
782,199.0,[1991.9894149060385 646.6768232984133 2999.792834972852 1789.886876771258],[2417.68408203125 1488.4412841796875 2636.01171875 1593.12451171875],0.7071114778518677,PI?7321,0.4728898770315784
783,199.0,[1990.116725250297 670.8513714633302 3010.9949562064535 1826.7518237635015],[2416.936279296875 1520.8458251953125 2642.12158203125 1624.8167724609375],0.7099488973617554,PAR7323,0.41642235573459196
786,199.0,[1986.8259935286424 729.8104641767359 3044.4717022847008 1917.0099589421593],[2439.0859375 1622.6802978515625 2658.807861328125 1732.3106689453125],0.7313033938407898,PAR7223,0.3557127946181228
787,199.0,[1987.9301939663164 751.7152372482102 3059.914841742674 1955.9225401891626],[2438.489501953125 1661.0042724609375 2670.469482421875 1774.159423828125],0.695871114730835,BAR7221,0.22162779520881457
792,199.0,[1983.8003942381026 785.790269433817 3126.8163147360638 2119.522150470274],[2462.04736328125 1859.3939208984375 2704.569091796875 1974.4434814453125],0.7337796688079834,DAR7221,0.4255801137334505
794,199.0,[1982.6111168966177 812.4056925280555 3157.28342836982 2158.624562246853],[2471.038330078125 1952.94580078125 2720.62744140625 2064.352294921875],0.710334062576294,DAR7221,0.4776317913447127
795,199.0,[1979.6494669271888 832.28210321557 3166.4107287558063 2166.764430757422],[2479.417724609375 1993.8388671875 2730.748779296875 2109.3505859375],0.6506845355033875,DAR7221,0.4179423810098253
833,225.0,[811.1497583233224 582.933192679425 1614.7918990847922 1388.138396099852],[1075.8651123046875 1189.792236328125 1297.2216796875 1290.227783203125],0.7285690307617188,NOA9359,0.26394340794144533
837,225.0,[783.522296416452 635.766513459165 1602.1338679247526 1450.8158626453267],[1037.6187744140625 1277.517578125 1268.05126953125 1373.775390625],0.7323428988456726,IDA9359,0.7115747972363705
844,225.0,[722.7884893792758 745.9600481648479 1585.0423603136446 1617.8564235634678],[982.300537109375 1423.0794677734375 1227.1993408203125 1531.353515625],0.7007362246513367,MDA9359,0.9347923610287441
864,225.0,[483.32824495535584 1094.0401818459106 1506.0098051610148 2148.792305353056],[768.818115234375 1963.5391845703125 1079.3162841796875 2099.1337890625],0.7173952460289001,NDA9359,0.884387932306749
865,225.0,[467.58066131889757 1108.2149051986453 1499.8498151749263 2160.259597488394],[753.003662109375 1994.47314453125 1064.2935791015625 2129.539794921875],0.7081500887870789,NA93591,0.6550499764041567
866,225.0,[453.3508344724812 1123.8480491690646 1493.7227029707055 2166.588648889545],[748.33154296875 2040.087890625 1045.5538330078125 2159.5556640625],0.7251045107841492,NDA9359,0.37785131126741
867,256.0,[1140.2122456178874 195.28569543895338 1790.0068973047767 929.712129556545],[1371.84814453125 781.242919921875 1530.4130859375 861.428466796875],0.34265124797821045,AIN1135,0.04407368833488744
1054,304.0,[1094.2046574688457 358.42920769033014 1861.4401804490958 1187.2243455110147],[1355.6397705078125 1010.3453369140625 1523.5791015625 1098.014892578125],0.6015218496322632,PAS3302,0.22075434899898308
1066,304.0,[976.4829491446969 514.9901385041505 1826.349243893604 1434.2801750340677],[1263.172607421875 1256.087158203125 1459.594482421875 1352.505126953125],0.6788750290870667,DAS1302,0.5389683781421345
1072,304.0,[921.7255988589626 608.2731986131346 1814.576165063339 1583.45243495294],[1217.815185546875 1399.891845703125 1420.722900390625 1497.718017578125],0.6217053532600403,DAS1302,0.2585252607213754
1076,304.0,[873.4363255105654 681.2993288513874 1797.7513489750327 1703.6237221934177],[1183.8563232421875 1511.8341064453125 1392.5771484375 1614.3797607421875],0.7029560208320618,DIS1382,0.8157771251473026
1079,304.0,[837.5527819182539 732.2794798475876 1789.0054644130632 1791.6549084835938],[1152.281982421875 1600.3260498046875 1370.44921875 1706.5858154296875],0.6319617033004761,DAS1382,0.7147235044725814
1081,304.0,[810.7914312731359 768.96137627891 1781.7310380920712 1854.4796170593277],[1137.33740234375 1664.408447265625 1357.2998046875 1773.644287109375],0.6870871186256409,DAS1382,0.46960647482295526
1084,304.0,[768.5654262609919 823.778348546298 1773.9501571853793 1953.1085795587167],[1101.75634765625 1760.4290771484375 1328.857666015625 1876.4161376953125],0.6608103513717651,DAS1382,0.3141060227941434
1086,304.0,[739.430184628352 860.7130534486562 1769.0911454678662 2022.9718371401834],[1072.6673583984375 1835.940673828125 1316.6806640625 1952.879150390625],0.6841531991958618,DAS1382,0.7322193515372168
1089,304.0,[696.0271669057219 925.0084336332081 1758.2276715086205 2132.6556699879966],[1042.0067138671875 1941.908203125 1287.626953125 2071.0400390625],0.6605011820793152,DAS1382,0.3957511620435436
1091,304.0,[665.2111807436605 955.43278263802 1749.360315920254 2161.4135231167224],[1016.4686279296875 2031.1875 1274.0950927734375 2148.279052734375],0.7020782828330994,DAS1382,0.9695712648195642
1139,311.0,[1192.4657108830045 865.4117638122932 2308.866172779196 2165.585623175616],[1601.0921630859375 2079.378173828125 1864.636962890625 2160.0],0.6582671999931335,NCE6186,0.3942624579981097
1183,325.0,[342.4828480366542 831.7647415781473 1451.3876953534536 2144.5027204394682],[689.161865234375 1874.1448974609375 920.3453979492188 1984.1510009765625],0.7023855447769165,IHK1533,0.06918458215347222
