frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
644,173.0,[1689.2319533314849 508.37545339046824 2594.7186305803834 1531.584552278957],[2049.8212890625 1390.9522705078125 2255.93359375 1497.9063720703125],0.700727641582489,ALL3259,0.4343416741804721
645,173.0,[1685.3717061753653 529.0742200555991 2600.159410863303 1568.7833002212637],[2054.61767578125 1432.7054443359375 2255.5224609375 1542.053466796875],0.7054213285446167,AJX3239,0.5047979635878469
647,173.0,[1677.897923927394 579.1257468891937 2616.8507941962534 1654.2195597293357],[2058.100341796875 1521.2545166015625 2267.4599609375 1631.5887451171875],0.6988916397094727,MIM3239,0.1381972048564672
649,173.0,[1675.1586433486787 632.1396467035246 2641.789803827997 1746.6673448823653],[2064.201904296875 1608.356201171875 2271.113037109375 1718.97998046875],0.6622622013092041,ALX3239,0.6176204601095354
652,173.0,[1667.626053052763 711.4265244970921 2678.027251355237 1885.6994819144984],[2070.900146484375 1760.60888671875 2293.242919921875 1874.81982421875],0.681466817855835,AAX3239,0.5158127799924349
654,173.0,[1656.4701912902947 772.6286083549122 2696.5966490035 1995.0233415104476],[2069.37646484375 1869.81884765625 2298.20166015625 1984.2919921875],0.6942630410194397,AAX3239,0.3758279698355282
655,173.0,[1650.4879764746402 809.2888048370069 2708.1133903939453 2062.225074223175],[2072.525634765625 1929.3760986328125 2308.32666015625 2046.3658447265625],0.6969337463378906,ALX3239,0.24703945672034838
656,173.0,[1645.119969772202 834.1192046159488 2719.011481782366 2106.6286651673317],[2075.347900390625 1987.88671875 2311.56787109375 2103.567626953125],0.701076328754425,ALX3239,0.4353668175301611
687,186.0,[1762.0953344188913 539.6696756495921 2649.5277955415268 1470.4240650680586],[2114.5654296875 1274.3583984375 2311.85205078125 1373.5125732421875],0.660808801651001,NGR6143,0.12541314177752347
689,186.0,[1756.5292534140838 584.1520440037286 2659.9407591585473 1539.4217221063702],[2115.43701171875 1344.7398681640625 2320.66455078125 1441.672607421875],0.6256470680236816,NGR6163,0.2888920462880795
700,186.0,[1708.7840159485802 863.4544363872857 2748.680595077367 2003.6715700198533],[2119.13037109375 1799.823486328125 2358.07958984375 1919.2998046875],0.6867172718048096,NGR6143,0.17916100540535806
703,186.0,[1693.4950897616832 942.5201258582205 2780.6298337408266 2140.9779709251216],[2125.718994140625 1956.552978515625 2372.48291015625 2073.468017578125],0.7067609429359436,NGR6163,0.5829140633566564
970,224.0,[838.8256809785571 610.4533480329636 1660.287319432864 1442.0235298631387],[1104.1298828125 1262.199462890625 1314.90185546875 1357.3289794921875],0.6698593497276306,MAM2550,0.29204671366297086
982,224.0,[635.4777387790068 1015.159487767703 1627.990548280466 2040.3444025866443],[963.0040283203125 1870.891357421875 1204.0404052734375 1989.93359375],0.7469749450683594,NAN2550,0.7389016250058043
1259,234.0,[453.0630920616286 249.77272047727132 1260.7837437700716 1122.6609403606167],[757.3448486328125 905.1981811523438 934.8565673828125 997.8458862304688],0.68075031042099,DAA9339,0.6948419249459298
1261,234.0,[441.898854488311 269.8639168217311 1263.9253256248508 1186.8888327528143],[746.2421875 948.1695556640625 932.9719848632812 1041.951416015625],0.6746548414230347,DAA9339,0.6201577808614591
1262,234.0,[433.6152930893033 315.3935199766147 1262.9780058439437 1224.107750381393],[738.03466796875 969.8285522460938 924.912353515625 1063.258056640625],0.6389451026916504,DAA9339,0.8172455887352948
1264,234.0,[414.29215482488223 366.6971559415168 1261.3364744161222 1280.7965709474656],[732.7127075195312 1022.684326171875 912.8294677734375 1112.57177734375],0.6144199967384338,DAA9339,0.518389524013081
1282,234.0,[218.88884183930588 782.5136516349554 1245.1324359191858 1848.9913073317866],[580.630126953125 1610.4415283203125 802.8663330078125 1718.2642822265625],0.6806043386459351,DAA9339,0.7790612132480084
1283,234.0,[204.8399762686122 808.8029327610626 1243.6818770837403 1890.1830703362753],[566.8987426757812 1654.1817626953125 786.76611328125 1763.2979736328125],0.6925370097160339,DAA9339,0.7492925617093772
1420,268.0,[1163.2825135417165 12.735872610179001 1815.9456307813157 502.92599104913455],[1409.8525390625 363.9438171386719 1537.847900390625 437.9806823730469],0.46184155344963074,UDY1052,0.27823478829339615
1429,269.0,[1841.2886938035333 666.2026670058378 2694.356543520884 1498.3815986869465],[2167.986572265625 1368.926025390625 2371.5302734375 1459.71630859375],0.6345346570014954,NGU6694,0.16132106382483222
1437,269.0,[1774.4860717722552 974.4575906039033 2766.639506548969 1969.4938022664894],[2158.3994140625 1840.3612060546875 2387.01513671875 1942.7874755859375],0.6663225293159485,NGU6094,0.12803297187552476
2138,333.0,[1227.1180604137162 253.8105016423316 1958.7551564290152 1091.9956167219766],[1470.0947265625 845.3494262695312 1616.94384765625 922.3463745117188],0.5179302096366882,IEI1692,0.19578711681860017
2139,333.0,[1211.3615782334036 277.4304685499024 1956.086993578619 1128.3433322237493],[1469.405517578125 879.2373046875 1629.044189453125 954.0018310546875],0.49452659487724304,IEA1692,0.25614205893481146
2141,333.0,[1182.550979587012 317.0745790314341 1949.3069495701739 1192.8921206104087],[1436.6348876953125 938.4281005859375 1607.022705078125 1015.52294921875],0.5037505626678467,AEA1692,0.39974890204331304
2144,333.0,[1134.8592634811935 377.9240949613738 1932.2225159939458 1295.5926688069858],[1405.629638671875 1011.9375 1581.2838134765625 1127.4686279296875],0.3649289309978485,AEA1632,0.4665419342829462
2145,333.0,[1119.489393552643 395.0407938740983 1928.3901187727838 1327.0573028511963],[1384.997314453125 1056.128662109375 1581.701171875 1143.4189453125],0.5666877031326294,IEA1632,0.5651251070984713
2147,333.0,[1095.4998995895137 432.2489391754122 1918.9267059229335 1388.6874033731328],[1365.524658203125 1132.2486572265625 1546.487060546875 1209.8663330078125],0.5905788540840149,AEA1652,0.4493312916738619
2150,333.0,[1036.9005426461583 505.26651195542115 1898.04820827885 1513.5088934744085],[1328.2728271484375 1237.822021484375 1515.4088134765625 1323.30078125],0.6337793469429016,IT^1652,0.48886008834502626
2154,333.0,[958.4094174093905 601.6955998401379 1872.804895723202 1684.7582317319223],[1263.520263671875 1386.8232421875 1469.787109375 1483.992919921875],0.6201778054237366,ACA1652,0.38777873981224886
2157,333.0,[897.0343243477496 679.4153436071373 1856.147174064511 1827.475854975709],[1217.7564697265625 1524.2047119140625 1428.95947265625 1619.6949462890625],0.6918413043022156,ACA3652,0.24460174552850214
2160,333.0,[839.6730326073471 758.45940797835 1835.0214060987273 1959.1651009205248],[1157.6231689453125 1662.453369140625 1379.6971435546875 1777.8695068359375],0.6879961490631104,ACA1652,0.3496754791883793
2164,333.0,[744.0195954278547 865.9351478597456 1802.849917137803 2139.0285468505504],[1075.81396484375 1893.3427734375 1313.514892578125 2002.33154296875],0.7342754602432251,ACA1652,0.44448716434023666
