frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
426,235.0,[1253.1975370732705 445.86295498721904 1749.449520036659 753.4758532235952],[1366.8568115234375 647.5413208007812 1466.03515625 693.2708129882812],0.6045076847076416,GHA2131,0.0826711921479978
454,235.0,[935.9393650875876 416.2218468150954 1667.5045630760774 833.579348587655],[1074.3797607421875 717.7974243164062 1200.862060546875 771.1146240234375],0.6646261811256409,IGH6135,0.15760853022297294
508,274.0,[1601.5231371220782 460.0893448298358 1862.209070777533 681.1182352278091],[1652.279052734375 584.46337890625 1722.76513671875 630.874755859375],0.41488006711006165,MLJ4403,0.28966009444126467
513,274.0,[1565.3187502812766 463.1628335168067 1856.8069382946578 684.5420621024776],[1637.674072265625 588.0804443359375 1714.269287109375 627.18798828125],0.4694543182849884,IIJ4892,0.24429792683013093
521,274.0,[1532.1287721325323 461.70619620039696 1857.2202409319714 697.4617953119234],[1615.78515625 586.750732421875 1699.586181640625 631.3479614257812],0.5198096036911011,HEJ0892,0.12483531170266478
522,274.0,[1527.1638510480664 462.2214098497211 1855.5305805748792 701.6995603698699],[1616.0350341796875 589.0772705078125 1698.3292236328125 633.228759765625],0.5074976086616516,IIJ4482,0.1212474740216537
527,274.0,[1507.7168482859595 454.1101360663772 1848.3913170421604 703.8052270335456],[1603.7861328125 592.7780151367188 1681.703857421875 637.4716796875],0.5199986100196838,KLJ4692,0.35772992408202875
530,274.0,[1497.5401402113214 451.7383727696857 1845.9951881103564 703.1280966620203],[1589.5572509765625 589.502197265625 1676.34521484375 638.6068725585938],0.5914612412452698,JGJ4492,0.18600596730938596
542,274.0,[1438.9097594533737 441.87968124542016 1831.838030016288 715.0901573434551],[1543.9749755859375 598.1004638671875 1634.6605224609375 641.1476440429688],0.5516260862350464,IIJ4822,0.24307815770236807
544,274.0,[1430.3954453447677 440.40269858766527 1831.2266056809613 718.5156309050913],[1538.7967529296875 598.2601318359375 1624.3465576171875 640.4835205078125],0.4625195562839508,WIJ4432,0.3329858993618847
550,274.0,[1394.4151160112149 432.85388325564816 1819.4402287202163 728.756927302884],[1505.1097412109375 598.97314453125 1600.3355712890625 646.43359375],0.6297188997268677,IIJ4422,0.3815910511007263
553,274.0,[1376.6689417830178 428.1392863097726 1815.474311176534 732.3636670029709],[1489.1807861328125 602.5323486328125 1585.453125 650.0820922851562],0.6002593040466309,IIJ4692,0.5051371105431441
561,274.0,[1319.957646459313 417.6749887878989 1801.876243141414 748.1556646169299],[1440.484619140625 604.7421875 1540.998291015625 653.7705078125],0.6150698065757751,KI}6492,0.14731315359517524
568,274.0,[1266.8257855407796 409.92147151866243 1784.4594702002014 762.8574922653108],[1385.74658203125 608.8407592773438 1497.409423828125 660.9749755859375],0.6838276386260986,NIJ4492,0.6282671473559596
579,274.0,[1116.0558616965684 385.1681872951682 1752.8904465708654 795.7003103731239],[1277.005859375 627.3572998046875 1403.8173828125 686.869384765625],0.6850688457489014,NIJ4692,0.3631669375275799
581,274.0,[1089.6732742986705 381.5506278031487 1749.617292167985 801.994254919799],[1251.9569091796875 633.44921875 1381.962890625 690.40673828125],0.66977858543396,ILJ4492,0.17473202832598292
590,274.0,[940.0372276295142 367.7539455606927 1719.1127228885675 850.2676089206],[1117.9100341796875 660.3762817382812 1265.9173583984375 725.3836669921875],0.6461401581764221,RIJ4492,0.5122739103656172
769,448.0,[1403.006288043559 412.1665769928752 1823.4399749697081 713.0790290989148],[1513.9541015625 562.1486206054688 1591.968017578125 600.2982788085938],0.46021199226379395,WAR1775,0.566239268991566
770,448.0,[1395.5903188559753 410.45695184879844 1821.6177102152603 714.7579644889928],[1506.45751953125 562.3104858398438 1587.469970703125 602.167236328125],0.41824182868003845,IAR1775,0.38219629175139425
847,400.0,[1551.679295959594 438.73812011385894 1870.6825606024247 679.752126575791],[1628.460693359375 578.1151123046875 1705.02587890625 628.977783203125],0.2873118221759796,ICL8523,0.042562421090835925
849,400.0,[1545.8771629935957 436.4979277020674 1870.5690280517922 680.1054505803835],[1630.7735595703125 578.0487060546875 1699.7303466796875 617.3145751953125],0.39683395624160767,ECA4228,0.1303727956592105
850,400.0,[1541.3081906571344 435.5812224146531 1869.8986759525599 680.0557701547829],[1629.5423583984375 576.812744140625 1696.83984375 617.036376953125],0.3722890019416809,HCZ8633,0.20677773675937675
872,400.0,[1464.6920728468117 416.8698223751713 1842.863221976284 696.5670534959902],[1564.666259765625 584.1835327148438 1637.136474609375 615.7553100585938],0.5768750905990601,IC;4035,0.08341978631011866
875,400.0,[1453.6810945586763 414.1861502776022 1836.807226650099 697.455100178745],[1550.471923828125 581.4805908203125 1629.4837646484375 615.9088134765625],0.5697687268257141,JCW4423,0.18633553856238777
892,400.0,[1375.2627234017114 394.0469402191676 1825.5411703508962 715.588163744822],[1476.472900390625 583.1156005859375 1567.92529296875 625.28125],0.641015350818634,KCH4833,0.231346969395881
895,400.0,[1350.2100957986606 389.87051752401493 1813.5761848393033 717.5310859487665],[1457.1463623046875 585.23046875 1549.032958984375 626.3812255859375],0.6239391565322876,LC%4433,0.15385243409574645
930,521.0,[996.3913533427994 310.53016946660216 1733.4721026192778 804.8889144653805],[1122.109375 604.7048950195312 1255.484375 664.936767578125],0.6544334888458252,ZC}4433,0.263951683814275
1308,723.0,[1556.8820617809165 422.99413215529387 1918.5182421039035 684.1944614753548],[1655.1434326171875 575.4522705078125 1724.2181396484375 623.6036376953125],0.32264918088912964,IFL2892,0.4618644794291997
1313,723.0,[1533.5983265375028 418.08308116663875 1913.7252357666673 687.9368040229083],[1638.7137451171875 576.36572265625 1704.5592041015625 623.96728515625],0.3000255525112152,HFL2892,0.1759455643664619
1323,723.0,[1488.5675022523717 409.2726071748866 1888.6033377648034 696.3854362761788],[1594.387451171875 590.422607421875 1664.9873046875 626.157470703125],0.4495134651660919,NFL2072,0.09181267110524828
1327,723.0,[1467.6342751200757 407.63859103570655 1879.7892840566221 702.1011350015611],[1573.60693359375 591.0576171875 1655.781005859375 628.454345703125],0.5453406572341919,MET2892,0.3206908547804478
1340,723.0,[1383.7630431920809 383.6636290830449 1860.557761249351 721.3073422377681],[1498.2574462890625 590.8306274414062 1593.321533203125 633.5115966796875],0.5395165681838989,TFL2692,0.28258322982227985
