frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
608,70.0,[1776.6681357964135 1082.5945143976821 2126.720514675792 1508.1849025183558],[1893.7994384765625 1421.921630859375 1989.0977783203125 1476.4998779296875],0.38272660970687866,JFH3625,0.31780328081485043
625,70.0,[1689.6115004533629 1226.9214347014358 2125.4820523619446 1777.6125302228302],[1848.1051025390625 1684.8863525390625 1939.893310546875 1742.275634765625],0.39896705746650696,FHL8825,0.495127900288657
628,70.0,[1672.2899069354996 1259.6312670878613 2122.008286791519 1838.540806371628],[1837.056396484375 1743.64453125 1934.7119140625 1809.0380859375],0.4861302375793457,MFH8825,0.3203135484439629
1270,498.0,[1657.859761926837 915.0574185227941 1936.7227261465464 1203.6085514007618],[1740.006591796875 1131.43115234375 1826.7308349609375 1188.06201171875],0.40691348910331726,LEO7027,0.08079204552099985
1271,498.0,[1654.591146498832 919.0031985107803 1935.8594265272138 1209.7603418073131],[1689.2724609375 1124.4884033203125 1800.610107421875 1178.34375],0.30918848514556885,TCO7027,0.22508590866903716
1276,498.0,[1641.8056246030646 936.5328510189515 1926.8882276046966 1235.2330201754344],[1707.398193359375 1142.4736328125 1809.851318359375 1211.071044921875],0.41855287551879883,NZD5027,0.2842458308994145
1278,498.0,[1636.6732794356167 941.8937806025814 1924.9044491743362 1246.0514845446683],[1706.594970703125 1150.4384765625 1800.361083984375 1213.039306640625],0.3622783124446869,NCV7027,0.6139897902698273
1280,498.0,[1632.7902407874712 949.5143617929472 1923.2741916782625 1260.495395667116],[1703.1185302734375 1173.482177734375 1789.7479248046875 1228.673828125],0.34507274627685547,ECD7327,0.10583965959238584
1281,498.0,[1630.5272173169856 954.8131485578411 1922.2765205959704 1267.3266416750869],[1695.6859130859375 1173.470703125 1778.7125244140625 1230.8707275390625],0.348295122385025,KGW7825,0.22807402986787853
1287,498.0,[1609.434080312137 977.5090398968389 1915.1783909206395 1303.449705979511],[1702.8409423828125 1224.508544921875 1796.8355712890625 1271.287109375],0.32201087474823,NCO7023,0.16652063127775887
1292,498.0,[1591.1961706234686 999.0553741211354 1909.6493363920433 1337.0662881823994],[1665.859130859375 1242.1307373046875 1765.305908203125 1307.7916259765625],0.4686194062232971,WED9827,0.258608172822106
1294,498.0,[1586.357908280274 1007.3177762263263 1905.7726392566824 1349.5815861832548],[1644.421630859375 1258.709716796875 1771.286376953125 1326.040771484375],0.4848347008228302,KLD7822,0.28503557903930044
1297,498.0,[1574.7371643292101 1018.3765621200661 1902.562644397369 1367.3612246115588],[1661.052001953125 1291.8680419921875 1760.0927734375 1351.426513671875],0.312987744808197,WCW7323,0.3964180791680312
1301,498.0,[1561.3859462228504 1041.4306306549406 1897.9838717241798 1397.224162428456],[1611.380859375 1305.345947265625 1743.12158203125 1388.913330078125],0.27148476243019104,ICW7827,0.23865440133148755
1311,498.0,[1520.1825470606086 1091.0103362403345 1882.2896852683557 1481.4563683080003],[1615.4256591796875 1390.364501953125 1720.6724853515625 1457.4510498046875],0.4877546727657318,KCW7827,0.18302347279397876
1320,498.0,[1480.5921151725106 1143.7105479634986 1868.892126633215 1567.7008149756477],[1551.114501953125 1453.37548828125 1702.5830078125 1538.8974609375],0.29361408948898315,NCW7827,0.22117024845874506
1327,498.0,[1443.8592892278557 1185.1324443582487 1852.5948332151056 1640.542364489898],[1544.5762939453125 1543.661865234375 1666.3948974609375 1613.17236328125],0.2774680256843567,ICD7827,0.5260530240722022
1342,498.0,[1353.634030111251 1292.8026827653277 1823.5261298059563 1827.2140780488473],[1472.493408203125 1745.838623046875 1582.627685546875 1812.991943359375],0.537619411945343,ICO7827,0.7999596359094718
1345,550.0,[2292.2549276568725 1014.0931685123782 2691.935794858039 1523.48569868588],[2437.95751953125 1423.9376220703125 2571.05224609375 1492.14013671875],0.2591233253479004,VJB5616,0.16085080855815068
1347,498.0,[1314.099479274393 1336.6314241062948 1808.3641453534167 1907.3285012215772],[1433.677734375 1809.3760986328125 1572.8924560546875 1888.3575439453125],0.5872123837471008,NCD7827,0.5038444144619446
1355,498.0,[1250.5014868920616 1406.17839443171 1783.8453280090507 2039.0945436486916],[1371.713134765625 1955.0386962890625 1525.764892578125 2032.2593994140625],0.5212781429290771,NCD7827,0.5949784975495302
1358,550.0,[2316.305542037684 1121.6554191100925 2772.832391199442 1725.2686684125667],[2521.594970703125 1650.5152587890625 2624.3955078125 1715.9608154296875],0.5563786029815674,AJ}5646,0.11169496921220971
