frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
177,61.0,[1517.3227391357739 510.32789964717574 1913.1374243434482 804.1341439340309],[1618.3311767578125 691.2451171875 1712.0804443359375 733.2471313476562],0.5499306917190552,JF€5658,0.43773736817349257
184,61.0,[1461.9820746710707 500.8586319417799 1912.3048420553864 822.577645162234],[1565.6729736328125 692.670654296875 1663.950439453125 736.43310546875],0.6093146800994873,IFE5858,0.21051916170643317
188,61.0,[1421.0503753489202 494.9108188816971 1905.6429982281616 829.4374347355348],[1534.995361328125 695.1727294921875 1635.373779296875 742.937744140625],0.6505905985832214,IFE5858,0.5984164736038252
189,61.0,[1407.7233342305838 494.63317218668675 1902.6163942668775 832.5385418125891],[1522.448974609375 694.6575927734375 1627.980224609375 744.6505126953125],0.6648437976837158,IFE5658,0.47206475793456015
192,61.0,[1376.8507053233725 493.33862329831777 1893.609026271929 840.0557109371903],[1493.8443603515625 695.396484375 1602.4368896484375 748.36376953125],0.6326576471328735,WEE5858,0.36650726480266277
194,61.0,[1356.5353902850825 489.3054794688909 1889.10321366885 843.4398102250576],[1472.757568359375 698.238525390625 1584.8258056640625 748.87109375],0.683454155921936,IFE5658,0.40400529379012873
195,61.0,[1345.5122584296826 488.45920607818505 1884.6519833240184 847.8364685730188],[1463.259521484375 701.15234375 1572.2611083984375 751.194091796875],0.652068555355072,IFE5658,0.12127521239399033
205,61.0,[1204.0966893417499 466.408123418961 1839.325642191492 877.4076296459577],[1336.4168701171875 724.7666625976562 1462.2491455078125 776.17236328125],0.6852023601531982,JFE5658,0.574406829834283
206,61.0,[1184.6210842240423 465.19102621041804 1834.9365130465465 882.269496865984],[1321.455078125 724.2122802734375 1446.6318359375 780.7821044921875],0.6666653156280518,KFE5658,0.3531339408469187
211,61.0,[1100.351020460336 455.44832714405436 1812.414314170467 909.4210281076292],[1238.520751953125 742.97021484375 1373.82373046875 806.9556884765625],0.6877338290214539,IFE5651,0.4289821436181017
212,61.0,[1081.4441906365423 453.620831609114 1804.623722515183 915.945391856497],[1223.058349609375 752.68115234375 1353.56640625 810.940185546875],0.6694114804267883,AFE5051,0.6101251348049154
218,61.0,[952.2587251054099 434.4542084577493 1758.40158693939 952.6059007220988],[1085.328125 767.8697509765625 1238.8310546875 842.8544921875],0.714963436126709,IEE5658,0.16028186885045012
220,61.0,[900.555830709358 430.1081492758727 1742.5568969704918 967.6158509093661],[1035.5133056640625 777.154541015625 1187.9749755859375 852.04833984375],0.675330638885498,IFE5858,0.5130142945631652
251,117.0,[1369.798422575423 532.9891689307585 1731.9315452887327 767.9790702178209],[1436.8406982421875 682.6181030273438 1494.37060546875 715.3053588867188],0.38445866107940674,VRC3308,0.0919559210013996
263,117.0,[1296.0623444602602 526.2124563583934 1706.3695279479643 781.7334374708482],[1362.3057861328125 685.5093994140625 1436.61669921875 721.3261108398438],0.492411732673645,REC3508,0.07312273991866292
267,117.0,[1268.4400599216033 524.687931566202 1690.3560086269067 784.6420971721568],[1334.6622314453125 693.44140625 1414.1932373046875 726.2074584960938],0.35010862350463867,ROC3201,0.46977143792442394
270,117.0,[1245.9135080037618 520.7600543723199 1675.3785849199808 787.3745675493362],[1315.32763671875 687.626220703125 1389.830810546875 723.6854248046875],0.3809025287628174,MEC3102,0.30804468268491886
272,117.0,[1233.5555322619598 517.884191199056 1666.0802677513466 788.2361801838529],[1302.7322998046875 688.9588623046875 1369.7799072265625 728.8958129882812],0.2983352243900299,RZC3203,0.17425438487319786
274,117.0,[1218.5164504122927 519.5500902219223 1653.9980294516035 794.8006627171744],[1290.0274658203125 698.4693603515625 1359.11279296875 729.89794921875],0.42020153999328613,UJC3101,0.09210107724356566
