frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
1016,70.0,[2533.9118014819883 1471.0913529440923 3150.7264721583692 2073.5810180642334],[2817.09033203125 1939.90283203125 2980.275390625 2018.12255859375],0.5770410895347595,QL22331,0.12804534098587794
1020,70.0,[2556.5850082409315 1521.0635540346293 3196.518947610917 2150.880554297548],[2855.25244140625 2014.3388671875 3011.392578125 2093.47119140625],0.5715852379798889,QAG2225,0.0702067737331721
1446,589.0,[1888.6492468199328 1326.5250319824054 2509.6312565995368 1910.3809774777792],[2102.30419921875 1824.7159423828125 2249.668212890625 1883.2686767578125],0.3982919454574585,RCJ7112,0.5177589239267442
1449,589.0,[1884.641585018811 1356.5015421347675 2522.995226455398 1952.4509111592042],[2132.06201171875 1872.098876953125 2257.06103515625 1933.9163818359375],0.4188988506793976,NGJ7312,0.24716367974794617
1451,589.0,[1884.3814001147446 1367.3411039730693 2531.1857495558493 1982.1814075807395],[2133.9130859375 1896.9503173828125 2247.18408203125 1965.7196044921875],0.25901156663894653,ILL3711,0.1334053554748286
1453,589.0,[1880.6746803471765 1402.1247667525076 2541.2204920330364 2019.2646488826294],[2147.182373046875 1936.423095703125 2277.4853515625 1991.096923828125],0.34368690848350525,ACJ7132,0.17831370207949845
1455,589.0,[1878.4073503704276 1407.720582669344 2547.91458938323 2057.670332745509],[2112.12841796875 1961.044189453125 2301.70654296875 2037.538330078125],0.5488924384117126,WCJ7112,0.6432896486304055
2995,1657.0,[1338.4402970457695 1172.5163201564792 1812.969636298476 1632.3455057183369],[1508.302734375 1483.5267333984375 1644.10107421875 1548.4595947265625],0.3454773724079132,YJO7903,0.21356261702362744
3028,1677.0,[1297.0050024175252 1353.1980058022737 1875.9025016980077 1941.7819722096338],[1514.18115234375 1749.17236328125 1653.8675537109375 1814.931396484375],0.42966386675834656,YCW9583,0.35023526642473174
3031,1677.0,[1303.8518056997498 1364.3670159481292 1879.4958787288185 1969.015595566217],[1506.860595703125 1783.5985107421875 1679.8582763671875 1854.3460693359375],0.3019634485244751,NCW7563,0.23356540719554772
3040,1677.0,[1296.6654087559864 1440.9182642417102 1884.480159593938 2029.3244700820567],[1504.0263671875 1851.73095703125 1660.489990234375 1923.791015625],0.373974084854126,MCW0563,0.07896753580684857
3251,1705.0,[1670.2280527910443 1357.7262585324327 2307.992093796193 1997.9305634690334],[1915.6798095703125 1890.5819091796875 2058.0009765625 1956.6031494140625],0.6493446826934814,SNO5660,0.29711876274403465
3589,1729.0,[1702.830451066453 894.5597519191526 2192.7634009310073 1446.5641848691428],[1866.258544921875 1294.55029296875 2003.92236328125 1353.55419921875],0.255484402179718,ETO8903,0.1265754742644915
3603,1729.0,[1670.9670493797844 953.0773388978903 2189.549449053375 1500.4467553973589],[1843.5684814453125 1388.695068359375 1976.7044677734375 1455.575439453125],0.593290388584137,JD27509,0.1449451235091157
4127,1895.0,[1819.162406004503 1528.1088700126745 2498.05176039687 2161.3989070304406],[2127.62841796875 2080.8857421875 2292.39697265625 2160.0],0.6615421175956726,NOW3569,0.43559473243045677
4479,2086.0,[1512.3554013424964 1156.6892957019859 2099.454114138366 1783.7970047573062],[1735.3779296875 1617.800537109375 1868.656982421875 1695.029296875],0.5936506390571594,ALE6773,0.03679806779988675
4498,2086.0,[1472.8427885013168 1298.707449752069 2142.3867635414044 2001.6351487271795],[1721.0870361328125 1849.8841552734375 1892.0247802734375 1933.0924072265625],0.6177565455436707,HIW6223,0.07935565845816861
4506,2086.0,[1456.7608784156357 1381.7864532222097 2165.4306753530564 2143.3593198026583],[1720.1304931640625 1972.80126953125 1887.6734619140625 2058.02392578125],0.6500653624534607,ILW6223,0.39837855173842557
5091,2506.0,[1968.37255261007 811.2383528603864 2404.5346448562796 1279.1073125216426],[2144.486328125 1134.470703125 2247.848388671875 1205.68115234375],0.3203015923500061,OOS2155,0.06824283370125939
5182,2554.0,[1960.704574599442 1233.2166372851575 2607.034508766468 1936.143075668204],[2224.01220703125 1783.3780517578125 2359.610595703125 1856.7421875],0.5520451664924622,KEX2718,0.1631330376032797
5194,2554.0,[1957.4524375880558 1285.7339418372892 2627.8303030684124 2059.9198366550727],[2224.10693359375 1898.6217041015625 2391.2802734375 1989.158935546875],0.6517881155014038,NEX2785,0.45518538830668864
5196,2554.0,[1960.877265036158 1279.2128758074641 2632.744986492091 2068.9593850441047],[2229.279541015625 1920.97119140625 2395.195556640625 2007.9638671875],0.6492737531661987,MAX2785,0.07756098782569322
5329,2505.0,[1942.2681533137245 1323.381006211131 2695.0397392016444 2098.113251501222],[2281.28076171875 1911.1181640625 2448.61328125 2011.468994140625],0.397604763507843,AAX3260,0.198202770510693
5330,2505.0,[1942.8780775094795 1333.553340347346 2700.782615212557 2109.2066905745382],[2277.233154296875 1933.705810546875 2450.599853515625 2016.19482421875],0.5945960879325867,AKJ2681,0.5448872264044953
